sku,unit,warehouse,day,document_number,order_qty,prior_orders,prior_window_days,historical_median,threshold_iqr,threshold_8median,reason,excluded_qty,exclusion_status,month,comparable,matches_signed,sales_qty_raw,monthly_matches_signed,review_reason
010500037_,шт,Алматы,2025-11-08,20000124922,48.0,731,180,3.0,23.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1044.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-11-10,20000125901,70.0,725,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1044.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-11-11,20000126462,48.0,721,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1044.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-11-12,20000126637,48.0,719,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1044.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-11-12,20000126871,48.0,719,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1044.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-11-13,20000127766,50.0,723,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1044.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-11-21,20000131150,96.0,739,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1044.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-11-25,20000132657,48.0,738,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1044.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-11-25,20000133221,48.0,738,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-11-01,True,False,1044.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-12-02,20000136245,25.0,742,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,1380.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-12-03,20000136337,30.0,743,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,1380.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-12-04,20000137357,60.0,752,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,1380.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-12-05,20000138120,40.0,759,180,3.0,23.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,1380.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-12-05,20000138307,48.0,759,180,3.0,23.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,1380.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-12-19,20000144432,96.0,775,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,1380.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-12-23,20000145955,50.0,777,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,1380.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-12-24,20000146519,24.0,773,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,1380.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-12-30,20000148790,40.0,769,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,1380.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2025-12-30,20000148836,400.0,769,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-12-01,True,False,1380.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-01-08,20000001170,48.0,749,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,679.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-01-09,20000001531,48.0,752,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,679.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-01-13,20000002525,48.0,743,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,679.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-01-16,20000004614,54.0,739,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,679.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-01-17,20000004653,48.0,744,180,3.0,26.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,679.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-01-27,20000008469,32.0,721,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-01-01,True,False,679.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-02-09,20000013680,48.0,708,180,3.0,26.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,639.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-02-10,20000013821,48.0,708,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,639.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-02-11,20000014663,48.0,705,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,639.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-02-20,20000018677,48.0,693,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,639.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-02-28,20000021680,56.0,691,180,3.0,27.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-02-01,True,False,639.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-03-03,30000000523,48.0,685,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,529.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-03-13,20000025935,48.0,684,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,529.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-03-31,20000031862,40.0,659,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-03-01,True,False,529.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-04-06,20000033589,48.0,652,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,700.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-04-09,20000035305,96.0,654,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,700.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-04-10,20000036403,48.0,658,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,700.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-04-22,20000040863,48.0,649,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,700.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-04-27,20000042510,24.0,650,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-04-01,True,False,700.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-06-03,20000058135,48.0,596,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,858.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-06-08,20000060491,30.0,593,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,858.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-06-09,20000060388,48.0,593,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,858.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-06-12,20000062528,96.0,596,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,858.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-06-17,20000064820,96.0,581,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,858.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-06-19,20000066432,78.0,586,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,858.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-06-23,20000068009,48.0,583,180,3.0,27.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-06-01,True,False,858.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-09,20000075152,100.0,599,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-14,20000077492,24.0,607,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-14,20000077560,48.0,607,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-15,20000078012,24.0,605,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-16,20000078385,30.0,605,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-16,20000078407,48.0,605,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-21,20000080772,48.0,612,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-21,20000080965,36.0,612,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-22,20000080911,48.0,612,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-23,20000081623,48.0,612,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-28,20000083271,48.0,613,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-07-28,20000083516,48.0,613,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-07-01,True,False,1049.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-08-05,20000087977,48.0,617,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,765.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-08-06,20000088857,32.0,619,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,765.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-08-07,20000088694,28.0,622,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,765.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-08-13,20000091395,24.0,630,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,765.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-08-13,20000091766,48.0,630,180,3.0,21.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,765.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-08-14,20000092656,75.0,635,180,3.0,23.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,765.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-08-20,20000095430,48.0,640,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-08-01,True,False,765.0,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-09-01,20000100820,40.0,630,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-09-08,20000104675,116.0,635,180,3.0,25.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-09-09,20000104624,48.0,634,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-09-09,20000104650,48.0,634,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-09-11,20000105553,40.0,636,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-09-15,20000108071,66.0,632,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
010500037_,шт,Алматы,2026-09-17,20000109190,80.0,641,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2026-09-01,,,,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-01-09,20000001643,96.0,8,180,4.0,20.75,32.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,604.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-01-23,20000006645,96.0,49,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,604.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-01-30,20000009060,48.0,70,180,2.5,29.0,20.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-01-01,True,False,604.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-02-03,20000010539,48.0,73,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,367.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-02-24,20000018223,40.0,117,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-02-01,True,False,367.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-03-20,20000027404,96.0,162,180,2.5,29.0,20.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,351.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-03-28,30000000731,48.0,171,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-03-01,True,False,351.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-04-09,20000033515,48.0,206,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,913.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-04-15,20000036073,48.0,219,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,913.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-04-18,20000038161,48.0,226,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,913.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-04-21,20000038635,445.0,227,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-04-01,True,False,913.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-05-08,20000045657,48.0,255,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,569.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-05-15,30000031894,144.0,266,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,569.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-05-22,30000032004,40.0,278,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,569.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-05-24,20000051685,48.0,282,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,569.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-05-28,30000032058,48.0,288,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-05-01,True,False,569.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-06-05,30000032140,48.0,307,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,583.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-06-07,20000058141,48.0,311,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,583.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-06-10,20000059355,48.0,318,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,583.0,False,monthly_and_transactions_not_reconciled
010500038_,шт,Алматы,2025-06-24,20000065241,54.0,351,180,3.0,29.0,24.0,above_Q3_plus_3IQR_and_at_least_8_medians,0.0,review_only,2025-06-01,True,False,583.0,False,monthly_and_transactions_not_reconciled
