sku,month,stock_qty_raw,stock_status
300200364_,2026-02-01,134.0,observed
300200364_,2026-03-01,134.0,observed
300200364_,2026-04-01,134.0,observed
300200364_,2026-05-01,105.0,observed
300200364_,2026-06-01,105.0,observed
300200364_,2026-07-01,105.0,observed
300200364_,2026-08-01,113.0,observed
300200364_,2026-09-01,113.0,observed
300200374_,2024-01-01,11.0,observed
300200374_,2024-02-01,6.0,observed
300200374_,2024-03-01,221.0,observed
300200374_,2024-04-01,208.0,observed
300200374_,2024-05-01,590.0,observed
300200374_,2024-06-01,556.0,observed
300200374_,2024-07-01,464.0,observed
300200374_,2024-08-01,466.0,observed
300200374_,2024-09-01,434.0,observed
300200374_,2024-10-01,412.0,observed
300200374_,2024-11-01,411.0,observed
300200374_,2024-12-01,404.0,observed
300200374_,2025-01-01,395.0,observed
300200374_,2025-02-01,392.0,observed
300200374_,2025-03-01,392.0,observed
300200374_,2025-04-01,377.0,observed
300200374_,2025-05-01,360.0,observed
300200374_,2025-06-01,400.0,observed
300200374_,2025-07-01,360.0,observed
300200374_,2025-08-01,330.0,observed
300200374_,2025-09-01,271.0,observed
300200374_,2025-10-01,271.0,observed
300200374_,2025-11-01,269.0,observed
300200374_,2025-12-01,169.0,observed
300200374_,2026-01-01,157.0,observed
300200374_,2026-02-01,157.0,observed
300200374_,2026-03-01,156.0,observed
300200374_,2026-04-01,156.0,observed
300200374_,2026-05-01,154.0,observed
300200374_,2026-06-01,104.0,observed
300200374_,2026-07-01,100.0,observed
300200374_,2026-08-01,103.0,observed
300200374_,2026-09-01,100.0,observed
300200370_,2024-01-01,11.0,observed
300200370_,2024-02-01,1.0,observed
300200370_,2024-03-01,81.0,observed
300200370_,2024-04-01,70.0,observed
300200370_,2024-05-01,70.0,observed
300200370_,2024-06-01,67.0,observed
300200370_,2024-07-01,67.0,observed
300200370_,2024-08-01,79.0,observed
300200370_,2024-09-01,74.0,observed
300200370_,2024-10-01,72.0,observed
300200370_,2024-11-01,70.0,observed
300200370_,2024-12-01,69.0,observed
300200370_,2025-01-01,74.0,observed
300200370_,2025-02-01,72.0,observed
300200370_,2025-03-01,71.0,observed
300200370_,2025-04-01,65.0,observed
300200370_,2025-05-01,63.0,observed
300200370_,2025-06-01,63.0,observed
300200370_,2025-07-01,62.0,observed
300200370_,2025-08-01,62.0,observed
300200370_,2025-09-01,59.0,observed
300200370_,2025-10-01,58.0,observed
300200370_,2025-11-01,58.0,observed
300200370_,2025-12-01,55.0,observed
300200370_,2026-01-01,54.0,observed
300200370_,2026-02-01,54.0,observed
300200370_,2026-03-01,54.0,observed
300200370_,2026-04-01,54.0,observed
300200370_,2026-05-01,54.0,observed
300200370_,2026-06-01,54.0,observed
300200370_,2026-07-01,54.0,observed
300200370_,2026-08-01,54.0,observed
300200370_,2026-09-01,52.0,observed
300200425_,2024-01-01,14.0,observed
300200425_,2024-02-01,12.0,observed
300200425_,2024-03-01,12.0,observed
300200425_,2024-04-01,12.0,observed
300200425_,2024-05-01,12.0,observed
300200425_,2024-06-01,12.0,observed
300200425_,2024-07-01,12.0,observed
300200425_,2024-08-01,48.0,observed
300200425_,2024-09-01,47.0,observed
300200425_,2024-10-01,37.0,observed
300200425_,2024-11-01,37.0,observed
300200425_,2024-12-01,37.0,observed
300200425_,2025-01-01,36.0,observed
300200425_,2025-02-01,36.0,observed
300200425_,2025-03-01,36.0,observed
300200425_,2025-04-01,35.0,observed
300200425_,2025-05-01,35.0,observed
300200425_,2025-06-01,35.0,observed
300200425_,2025-07-01,30.0,observed
300200425_,2025-08-01,30.0,observed
300200425_,2025-09-01,29.0,observed
300200425_,2025-10-01,29.0,observed
300200425_,2025-11-01,29.0,observed
300200425_,2025-12-01,29.0,observed
300200425_,2026-01-01,29.0,observed
300200425_,2026-02-01,29.0,observed
300200425_,2026-03-01,29.0,observed
300200425_,2026-04-01,29.0,observed
300200425_,2026-05-01,28.0,observed
300200425_,2026-06-01,28.0,observed
300200425_,2026-07-01,28.0,observed
300200425_,2026-08-01,28.0,observed
300200425_,2026-09-01,28.0,observed
300200419_,2024-01-01,1.0,observed
300200419_,2024-02-01,1.0,observed
300200419_,2024-03-01,1.0,observed
300200419_,2024-04-01,1.0,observed
300200419_,2024-05-01,1.0,observed
300200419_,2024-06-01,1.0,observed
300200419_,2024-07-01,1.0,observed
300200419_,2024-08-01,4.0,observed
300200419_,2024-09-01,4.0,observed
300200419_,2024-10-01,4.0,observed
300200419_,2024-11-01,4.0,observed
300200419_,2024-12-01,4.0,observed
300200419_,2025-01-01,4.0,observed
300200419_,2025-02-01,4.0,observed
300200419_,2025-03-01,4.0,observed
300200419_,2025-04-01,3.0,observed
300200419_,2025-05-01,3.0,observed
300200419_,2025-06-01,3.0,observed
300200419_,2025-07-01,3.0,observed
300200419_,2025-08-01,3.0,observed
300200419_,2025-09-01,3.0,observed
300200419_,2025-10-01,3.0,observed
300200419_,2025-11-01,1.0,observed
300200419_,2025-12-01,1.0,observed
300200419_,2026-01-01,1.0,observed
300200419_,2026-02-01,1.0,observed
300200419_,2026-03-01,1.0,observed
300200419_,2026-04-01,1.0,observed
300200419_,2026-05-01,1.0,observed
300200419_,2026-06-01,1.0,observed
300200419_,2026-07-01,1.0,observed
300200419_,2026-08-01,1.0,observed
300200419_,2026-09-01,1.0,observed
300200376_,2024-01-01,453.0,observed
300200376_,2024-02-01,401.0,observed
300200376_,2024-03-01,863.0,observed
300200376_,2024-04-01,699.0,observed
300200376_,2024-05-01,2482.0,observed
300200376_,2024-06-01,2127.0,observed
300200376_,2024-07-01,1882.0,observed
300200376_,2024-08-01,1537.0,observed
300200376_,2024-09-01,1191.0,observed
300200376_,2024-10-01,934.0,observed
300200376_,2024-11-01,851.0,observed
300200376_,2024-12-01,1002.0,observed
300200376_,2025-01-01,1229.0,observed
300200376_,2025-02-01,1190.0,observed
300200376_,2025-03-01,933.0,observed
300200376_,2025-04-01,1116.0,observed
300200376_,2025-05-01,1980.0,observed
300200376_,2025-06-01,1827.0,observed
300200376_,2025-07-01,1528.0,observed
300200376_,2025-08-01,1278.0,observed
300200376_,2025-09-01,1226.0,observed
300200376_,2025-10-01,1033.0,observed
300200376_,2025-11-01,987.0,observed
300200376_,2025-12-01,990.0,observed
300200376_,2026-01-01,973.0,observed
300200376_,2026-02-01,886.0,observed
300200376_,2026-03-01,835.0,observed
300200376_,2026-04-01,733.0,observed
300200376_,2026-05-01,643.0,observed
300200376_,2026-06-01,587.0,observed
300200376_,2026-07-01,333.0,observed
300200376_,2026-08-01,265.0,observed
300200376_,2026-09-01,264.0,observed
300200377_,2024-01-01,8.0,observed
300200377_,2024-02-01,24.0,observed
300200377_,2024-03-01,501.0,observed
300200377_,2024-04-01,352.0,observed
300200377_,2024-05-01,1043.0,observed
300200377_,2024-06-01,849.0,observed
300200377_,2024-07-01,755.0,observed
300200377_,2024-08-01,771.0,observed
300200377_,2024-09-01,615.0,observed
300200377_,2024-10-01,511.0,observed
300200377_,2024-11-01,556.0,observed
300200377_,2024-12-01,480.0,observed
300200377_,2025-01-01,514.0,observed
300200377_,2025-02-01,492.0,observed
300200377_,2025-03-01,398.0,observed
300200377_,2025-04-01,326.0,observed
300200377_,2025-05-01,536.0,observed
300200377_,2025-06-01,411.0,observed
300200377_,2025-07-01,375.0,observed
300200377_,2025-08-01,616.0,observed
300200377_,2025-09-01,558.0,observed
300200377_,2025-10-01,493.0,observed
300200377_,2025-11-01,429.0,observed
300200377_,2025-12-01,365.0,observed
300200377_,2026-01-01,378.0,observed
300200377_,2026-02-01,327.0,observed
300200377_,2026-03-01,307.0,observed
300200377_,2026-04-01,270.0,observed
300200377_,2026-05-01,303.0,observed
300200377_,2026-06-01,249.0,observed
300200377_,2026-07-01,183.0,observed
300200377_,2026-08-01,128.0,observed
300200377_,2026-09-01,173.0,observed
300200378_,2024-01-01,10.0,observed
300200378_,2024-02-01,9.0,observed
300200378_,2024-03-01,469.0,observed
300200378_,2024-04-01,417.0,observed
300200378_,2024-05-01,446.0,observed
300200378_,2024-06-01,392.0,observed
300200378_,2024-07-01,347.0,observed
300200378_,2024-08-01,359.0,observed
300200378_,2024-09-01,263.0,observed
300200378_,2024-10-01,229.0,observed
300200378_,2024-11-01,258.0,observed
300200378_,2024-12-01,202.0,observed
300200378_,2025-01-01,240.0,observed
300200378_,2025-02-01,226.0,observed
300200378_,2025-03-01,212.0,observed
300200378_,2025-04-01,371.0,observed
300200378_,2025-05-01,314.0,observed
300200378_,2025-06-01,263.0,observed
300200378_,2025-07-01,190.0,observed
300200378_,2025-08-01,223.0,observed
300200378_,2025-09-01,205.0,observed
300200378_,2025-10-01,192.0,observed
300200378_,2025-11-01,165.0,observed
300200378_,2025-12-01,167.0,observed
300200378_,2026-01-01,160.0,observed
300200378_,2026-02-01,155.0,observed
300200378_,2026-03-01,148.0,observed
300200378_,2026-04-01,124.0,observed
300200378_,2026-05-01,114.0,observed
300200378_,2026-06-01,92.0,observed
300200378_,2026-07-01,64.0,observed
300200378_,2026-08-01,54.0,observed
300200378_,2026-09-01,59.0,observed
300200379_,2024-01-01,18.0,observed
300200379_,2024-02-01,17.0,observed
300200379_,2024-03-01,102.0,observed
300200379_,2024-04-01,87.0,observed
300200379_,2024-05-01,142.0,observed
300200379_,2024-06-01,97.0,observed
300200379_,2024-07-01,81.0,observed
300200379_,2024-08-01,136.0,observed
300200379_,2024-09-01,114.0,observed
300200379_,2024-10-01,79.0,observed
300200379_,2024-11-01,50.0,observed
300200379_,2024-12-01,74.0,observed
300200379_,2025-01-01,145.0,observed
300200379_,2025-02-01,139.0,observed
300200379_,2025-03-01,128.0,observed
300200379_,2025-04-01,171.0,observed
300200379_,2025-05-01,166.0,observed
300200379_,2025-06-01,136.0,observed
300200379_,2025-07-01,115.0,observed
300200379_,2025-08-01,112.0,observed
300200379_,2025-09-01,97.0,observed
300200379_,2025-10-01,92.0,observed
300200379_,2025-11-01,90.0,observed
300200379_,2025-12-01,84.0,observed
300200379_,2026-01-01,79.0,observed
300200379_,2026-02-01,75.0,observed
300200379_,2026-03-01,70.0,observed
300200379_,2026-04-01,62.0,observed
300200379_,2026-05-01,60.0,observed
300200379_,2026-06-01,51.0,observed
300200379_,2026-07-01,37.0,observed
300200379_,2026-08-01,35.0,observed
300200379_,2026-09-01,34.0,observed
300200380_,2024-01-01,1.0,observed
300200380_,2024-02-01,1.0,observed
300200380_,2024-03-01,69.0,observed
300200380_,2024-04-01,51.0,observed
300200380_,2024-05-01,51.0,observed
300200380_,2024-06-01,40.0,observed
300200380_,2024-07-01,40.0,observed
300200380_,2024-08-01,68.0,observed
300200380_,2024-09-01,61.0,observed
300200380_,2024-10-01,31.0,observed
300200380_,2024-11-01,29.0,observed
300200380_,2024-12-01,35.0,observed
300200380_,2025-01-01,61.0,observed
300200380_,2025-02-01,57.0,observed
300200380_,2025-03-01,57.0,observed
300200380_,2025-04-01,43.0,observed
300200380_,2025-05-01,43.0,observed
300200380_,2025-06-01,41.0,observed
300200380_,2025-07-01,41.0,observed
300200380_,2025-08-01,38.0,observed
300200380_,2025-09-01,36.0,observed
300200380_,2025-10-01,35.0,observed
300200380_,2025-11-01,33.0,observed
300200380_,2025-12-01,29.0,observed
300200380_,2026-01-01,27.0,observed
300200380_,2026-02-01,27.0,observed
300200380_,2026-03-01,26.0,observed
300200380_,2026-04-01,26.0,observed
300200380_,2026-05-01,25.0,observed
300200380_,2026-06-01,19.0,observed
300200380_,2026-07-01,19.0,observed
300200380_,2026-08-01,26.0,observed
300200380_,2026-09-01,26.0,observed
300200421_,2024-01-01,74.0,observed
300200421_,2024-02-01,34.0,observed
300200421_,2024-03-01,94.0,observed
300200421_,2024-04-01,63.0,observed
300200421_,2024-05-01,169.0,observed
300200421_,2024-06-01,120.0,observed
300200421_,2024-07-01,117.0,observed
300200421_,2024-08-01,148.0,observed
300200421_,2024-09-01,122.0,observed
300200421_,2024-10-01,105.0,observed
300200421_,2024-11-01,93.0,observed
300200421_,2024-12-01,84.0,observed
300200421_,2025-01-01,108.0,observed
300200421_,2025-02-01,102.0,observed
300200421_,2025-03-01,92.0,observed
300200421_,2025-04-01,126.0,observed
300200421_,2025-05-01,123.0,observed
300200421_,2025-06-01,123.0,observed
300200421_,2025-07-01,95.0,observed
300200421_,2025-08-01,91.0,observed
300200421_,2025-09-01,90.0,observed
300200421_,2025-10-01,83.0,observed
300200421_,2025-11-01,81.0,observed
300200421_,2025-12-01,81.0,observed
300200421_,2026-01-01,68.0,observed
300200421_,2026-02-01,66.0,observed
300200421_,2026-03-01,66.0,observed
300200421_,2026-04-01,61.0,observed
300200421_,2026-05-01,56.0,observed
300200421_,2026-06-01,52.0,observed
300200421_,2026-07-01,43.0,observed
300200421_,2026-08-01,47.0,observed
300200421_,2026-09-01,47.0,observed
щщщ0116254,2024-01-01,32.0,observed
щщщ0116254,2024-02-01,32.0,observed
щщщ0116254,2024-03-01,29.0,observed
щщщ0116254,2024-04-01,32.0,observed
щщщ0116254,2024-05-01,47.0,observed
щщщ0116254,2024-06-01,47.0,observed
щщщ0116254,2024-07-01,47.0,observed
щщщ0116254,2024-08-01,47.0,observed
щщщ0116254,2024-09-01,43.0,observed
щщщ0116254,2024-10-01,43.0,observed
щщщ0116254,2024-11-01,43.0,observed
щщщ0116254,2024-12-01,43.0,observed
щщщ0116254,2025-01-01,43.0,observed
щщщ0116254,2025-02-01,43.0,observed
щщщ0116254,2025-03-01,42.0,observed
щщщ0116254,2025-04-01,42.0,observed
щщщ0116254,2025-05-01,42.0,observed
щщщ0116254,2025-06-01,42.0,observed
щщщ0116254,2025-07-01,42.0,observed
щщщ0116254,2025-08-01,42.0,observed
щщщ0116254,2025-09-01,42.0,observed
щщщ0116254,2025-10-01,42.0,observed
щщщ0116254,2025-11-01,42.0,observed
щщщ0116254,2025-12-01,37.0,observed
щщщ0116254,2026-01-01,37.0,observed
щщщ0116254,2026-02-01,37.0,observed
щщщ0116254,2026-03-01,37.0,observed
щщщ0116254,2026-04-01,37.0,observed
щщщ0116254,2026-05-01,37.0,observed
щщщ0116254,2026-06-01,37.0,observed
щщщ0116254,2026-07-01,37.0,observed
щщщ0116254,2026-08-01,37.0,observed
щщщ0116254,2026-09-01,35.0,observed
300200520_,2024-01-01,2.0,observed
300200520_,2024-02-01,2.0,observed
300200520_,2024-03-01,2.0,observed
300200520_,2024-04-01,1714.0,observed
300200520_,2024-05-01,2348.0,observed
300200520_,2024-06-01,2153.0,observed
300200520_,2024-07-01,1894.0,observed
300200520_,2024-08-01,1266.0,observed
300200520_,2024-09-01,780.0,observed
300200520_,2024-10-01,823.0,observed
300200520_,2024-11-01,539.0,observed
300200520_,2024-12-01,1102.0,observed
300200520_,2025-01-01,1249.0,observed
300200520_,2025-02-01,1154.0,observed
300200520_,2025-03-01,1019.0,observed
300200520_,2025-04-01,2158.0,observed
300200520_,2025-05-01,1963.0,observed
300200520_,2025-06-01,1831.0,observed
300200520_,2025-07-01,1796.0,observed
300200520_,2025-08-01,1676.0,observed
300200520_,2025-09-01,1623.0,observed
300200520_,2025-10-01,1109.0,observed
300200520_,2025-11-01,900.0,observed
300200520_,2025-12-01,761.0,observed
300200520_,2026-01-01,377.0,observed
300200520_,2026-02-01,381.0,observed
300200520_,2026-03-01,364.0,observed
300200520_,2026-04-01,549.0,observed
300200520_,2026-05-01,601.0,observed
300200520_,2026-06-01,438.0,observed
300200520_,2026-07-01,432.0,observed
300200520_,2026-08-01,703.0,observed
300200520_,2026-09-01,617.0,observed
300200521_,2024-01-01,81.0,observed
300200521_,2024-02-01,81.0,observed
300200521_,2024-03-01,139.0,observed
300200521_,2024-04-01,131.0,observed
300200521_,2024-05-01,239.0,observed
300200521_,2024-06-01,219.0,observed
300200521_,2024-07-01,183.0,observed
300200521_,2024-08-01,159.0,observed
300200521_,2024-09-01,126.0,observed
300200521_,2024-10-01,88.0,observed
300200521_,2024-11-01,89.0,observed
300200521_,2024-12-01,68.0,observed
300200521_,2025-01-01,114.0,observed
300200521_,2025-02-01,92.0,observed
300200521_,2025-03-01,90.0,observed
300200521_,2025-04-01,203.0,observed
300200521_,2025-05-01,203.0,observed
300200521_,2025-06-01,195.0,observed
300200521_,2025-07-01,194.0,observed
300200521_,2025-08-01,142.0,observed
300200521_,2025-09-01,140.0,observed
300200521_,2025-10-01,134.0,observed
300200521_,2025-11-01,109.0,observed
300200521_,2025-12-01,106.0,observed
300200521_,2026-01-01,47.0,observed
300200521_,2026-02-01,49.0,observed
300200521_,2026-03-01,41.0,observed
300200521_,2026-04-01,38.0,observed
300200521_,2026-05-01,67.0,observed
300200521_,2026-06-01,65.0,observed
300200521_,2026-07-01,64.0,observed
300200521_,2026-08-01,66.0,observed
300200521_,2026-09-01,66.0,observed
300200522_,2024-01-01,37.0,observed
300200522_,2024-02-01,37.0,observed
300200522_,2024-03-01,37.0,observed
300200522_,2024-04-01,37.0,observed
300200522_,2024-05-01,30.0,observed
300200522_,2024-06-01,30.0,observed
300200522_,2024-07-01,30.0,observed
300200522_,2024-08-01,30.0,observed
300200522_,2024-09-01,29.0,observed
300200522_,2024-10-01,29.0,observed
300200522_,2024-11-01,29.0,observed
300200522_,2024-12-01,7.0,observed
300200522_,2025-01-01,12.0,observed
300200522_,2025-02-01,12.0,observed
300200522_,2025-03-01,12.0,observed
300200522_,2025-04-01,11.0,observed
300200522_,2025-05-01,11.0,observed
300200522_,2025-06-01,11.0,observed
300200522_,2025-07-01,11.0,observed
300200522_,2025-08-01,11.0,observed
300200522_,2025-09-01,11.0,observed
300200522_,2025-10-01,11.0,observed
300200522_,2025-11-01,3.0,observed
300200522_,2025-12-01,3.0,observed
300200522_,2026-01-01,3.0,observed
300200522_,2026-02-01,3.0,observed
300200522_,2026-03-01,3.0,observed
300200522_,2026-04-01,3.0,observed
300200522_,2026-05-01,3.0,observed
300200522_,2026-06-01,,blank
300200522_,2026-07-01,,blank
300200522_,2026-08-01,10.0,observed
300200522_,2026-09-01,10.0,observed
300200523_,2024-01-01,70.0,observed
300200523_,2024-02-01,69.0,observed
300200523_,2024-03-01,62.0,observed
300200523_,2024-04-01,78.0,observed
300200523_,2024-05-01,186.0,observed
300200523_,2024-06-01,169.0,observed
300200523_,2024-07-01,154.0,observed
300200523_,2024-08-01,109.0,observed
300200523_,2024-09-01,42.0,observed
300200523_,2024-10-01,80.0,observed
300200523_,2024-11-01,64.0,observed
300200523_,2024-12-01,95.0,observed
300200523_,2025-01-01,136.0,observed
300200523_,2025-02-01,111.0,observed
300200523_,2025-03-01,102.0,observed
300200523_,2025-04-01,211.0,observed
300200523_,2025-05-01,205.0,observed
300200523_,2025-06-01,200.0,observed
300200523_,2025-07-01,194.0,observed
300200523_,2025-08-01,174.0,observed
300200523_,2025-09-01,171.0,observed
300200523_,2025-10-01,161.0,observed
300200523_,2025-11-01,148.0,observed
300200523_,2025-12-01,140.0,observed
300200523_,2026-01-01,108.0,observed
300200523_,2026-02-01,104.0,observed
300200523_,2026-03-01,94.0,observed
300200523_,2026-04-01,85.0,observed
300200523_,2026-05-01,79.0,observed
300200523_,2026-06-01,72.0,observed
300200523_,2026-07-01,67.0,observed
300200523_,2026-08-01,63.0,observed
300200523_,2026-09-01,55.0,observed
300200524_,2024-01-01,17.0,observed
300200524_,2024-02-01,17.0,observed
300200524_,2024-03-01,22.0,observed
